table_name,row_key,action,source_key
comic_characters,Q138019256:178,insert,wikidata
comic_credits,Q138297125:Q111550556:colorist,insert,wikidata
comic_credits,Q138297125:Q3294071:inker,insert,wikidata
comic_credits,Q138297125:Q353573:inker,insert,wikidata
comic_credits,Q138297125:Q725352:inker,insert,wikidata
comic_credits,Q138297125:Q723788:inker,insert,wikidata
comic_credits,Q138297125:Q3157110:inker,insert,wikidata
comic_credits,Q138297125:Q64138553:letterer,insert,wikidata
comic_credits,Q138297125:Q6227215:letterer,insert,wikidata
comic_credits,Q138297125:Q5151803:letterer,insert,wikidata
comic_credits,Q138297125:Q723788:penciller,insert,wikidata
comic_credits,Q138297125:Q1322629:penciller,insert,wikidata
comic_credits,Q138297125:Q353573:penciller,insert,wikidata
comic_credits,Q138297125:Q725352:penciller,insert,wikidata
comic_credits,Q138297125:Q1351554:writer,insert,wikidata
comic_credits,Q138297125:Q964815:writer,insert,wikidata
comic_credits,Q138297125:Q525314:writer,insert,wikidata
comic_credits,Q138297125:Q738852:writer,insert,wikidata
comic_credits,Q138331393:Q127603084:colorist,insert,wikidata
comic_credits,Q138331393:Q111600382:colorist,insert,wikidata
comic_credits,Q138331393:Q111827135:colorist,insert,wikidata
comic_credits,Q138331393:Q111936452:colorist,insert,wikidata
comic_credits,Q138331393:Q6071777:inker,insert,wikidata
comic_credits,Q138331393:Q1799972:inker,insert,wikidata
comic_credits,Q138331393:Q2438490:inker,insert,wikidata
comic_credits,Q138331393:Q138331516:inker,insert,wikidata
comic_credits,Q138331393:Q112521937:inker,insert,wikidata
comic_credits,Q138331393:Q5132736:inker,insert,wikidata
comic_credits,Q138331393:Q729414:inker,insert,wikidata
comic_credits,Q138331393:Q3294071:inker,insert,wikidata
comic_credits,Q138331393:Q7959133:inker,insert,wikidata
comic_credits,Q138331393:Q130785064:inker,insert,wikidata
comic_credits,Q138331393:Q112517169:inker,insert,wikidata
comic_credits,Q138331393:Q111973065:letterer,insert,wikidata
comic_credits,Q138331393:Q6071777:penciller,insert,wikidata
comic_credits,Q138331393:Q2570:penciller,insert,wikidata
comic_credits,Q138331393:Q2438490:penciller,insert,wikidata
comic_credits,Q138331393:Q138331516:penciller,insert,wikidata
comic_credits,Q138331393:Q112521937:penciller,insert,wikidata
comic_credits,Q138331393:Q729414:penciller,insert,wikidata
comic_credits,Q138331393:Q130785064:penciller,insert,wikidata
comic_credits,Q138331393:Q112517169:penciller,insert,wikidata
comic_credits,Q138331393:Q110797973:penciller,insert,wikidata
comic_credits,Q138331393:Q730076:writer,insert,wikidata
comic_credits,Q138331393:Q7403395:writer,insert,wikidata
comic_credits,Q138333079:Q1484216:penciller,insert,wikidata
comic_credits,Q138333079:Q599109:penciller,insert,wikidata
comic_credits,Q138333079:Q1372857:penciller,insert,wikidata
comic_credits,Q138333079:Q2570:penciller,insert,wikidata
comic_credits,Q138333079:Q355652:penciller,insert,wikidata
comic_credits,Q138333079:Q352460:penciller,insert,wikidata
comic_credits,Q138333079:Q355775:penciller,insert,wikidata
comic_credits,Q138333079:Q2638044:penciller,insert,wikidata
comic_credits,Q138333079:Q1365108:penciller,insert,wikidata
comic_credits,Q138333079:Q3194762:penciller,insert,wikidata
comic_credits,Q138333079:Q6208592:penciller,insert,wikidata
comic_credits,Q138333079:Q1395905:penciller,insert,wikidata
comic_credits,Q138333079:Q7613947:penciller,insert,wikidata
comic_credits,Q138333079:Q2548090:penciller,insert,wikidata
comic_credits,Q138333079:Q723788:penciller,insert,wikidata
comic_credits,Q138333079:Q4662220:penciller,insert,wikidata
comic_credits,Q138333079:Q1689171:penciller,insert,wikidata
comic_credits,Q138333079:Q2830535:penciller,insert,wikidata
comic_credits,Q138333079:Q7331547:penciller,insert,wikidata
comic_credits,Q138333079:Q181900:writer,insert,wikidata
comic_credits,Q138333079:Q352292:writer,insert,wikidata
comic_credits,Q138333079:Q703897:writer,insert,wikidata
comic_credits,Q138333079:Q525314:writer,insert,wikidata
comic_credits,Q138333079:Q51057:writer,insert,wikidata
comic_credits,Q138333079:Q721268:writer,insert,wikidata
comic_credits,Q138333079:Q354298:writer,insert,wikidata
comic_credits,Q138333079:Q1333734:writer,insert,wikidata
comic_credits,Q138333079:Q1189414:writer,insert,wikidata
comic_credits,Q138333079:Q355652:writer,insert,wikidata
comic_credits,Q138333079:Q1723117:writer,insert,wikidata
comic_credits,Q138333079:Q1484216:writer,insert,wikidata
comic_credits,Q138333079:Q724576:writer,insert,wikidata
comic_credits,Q138339453:Q63997763:colorist,insert,wikidata
comic_credits,Q138339453:Q18011187:colorist,insert,wikidata
comic_credits,Q138339453:Q112546911:colorist,insert,wikidata
comic_credits,Q138339453:Q5236281:inker,insert,wikidata
comic_credits,Q138339453:Q7678134:inker,insert,wikidata
comic_credits,Q138339453:Q6392527:inker,insert,wikidata
comic_credits,Q138339453:Q138297068:inker,insert,wikidata
comic_credits,Q138339453:Q6147221:inker,insert,wikidata
comic_credits,Q138339453:Q7536463:inker,insert,wikidata
comic_credits,Q138339453:Q14919894:inker,insert,wikidata
comic_credits,Q138339453:Q55687996:inker,insert,wikidata
comic_credits,Q138339453:Q16769729:inker,insert,wikidata
comic_credits,Q138339453:Q3616550:inker,insert,wikidata
comic_credits,Q138339453:Q138316022:inker,insert,wikidata
comic_credits,Q138339453:Q109379640:letterer,insert,wikidata
comic_credits,Q138339453:Q125190826:letterer,insert,wikidata
comic_credits,Q138339453:Q5236281:penciller,insert,wikidata
comic_credits,Q138339453:Q7678134:penciller,insert,wikidata
comic_credits,Q138339453:Q6392527:penciller,insert,wikidata
comic_credits,Q138339453:Q29053856:penciller,insert,wikidata
comic_credits,Q138339453:Q6147221:penciller,insert,wikidata
comic_credits,Q138339453:Q7536463:penciller,insert,wikidata
comic_credits,Q138339453:Q14919894:penciller,insert,wikidata
comic_credits,Q138339453:Q55687996:penciller,insert,wikidata
comic_credits,Q138339453:Q16769729:penciller,insert,wikidata
comic_credits,Q138339453:Q599109:penciller,insert,wikidata
comic_credits,Q138339453:Q720012:writer,insert,wikidata
comic_credits,Q1399747:Q181900:creator,insert,wikidata
comic_credits,Q1399747:Q311607:creator,insert,wikidata
comic_credits,Q175011:Q633841:author,insert,wikidata
comic_characters,Q175011:71,insert,wikidata
comic_characters,Q17630593:27,insert,wikidata
comic_characters,Q17630593:33,insert,wikidata
comic_characters,Q17630593:155,insert,wikidata
comic_characters,Q17630593:149,insert,wikidata
comic_characters,Q17630593:36,insert,wikidata
comic_characters,Q17630593:38,insert,wikidata
comic_characters,Q17630593:58,insert,wikidata
comic_characters,Q17630593:25,insert,wikidata
comic_characters,Q17630593:184,insert,wikidata
comic_characters,Q17630593:37,insert,wikidata
comic_characters,Q17630593:35,insert,wikidata
comic_characters,Q17630593:208,insert,wikidata
comic_characters,Q17630593:190,insert,wikidata
comic_credits,Q18406872:Q6271612:writer,insert,wikidata
comic_credits,Q18406872:Q16201865:writer,insert,wikidata
comic_credits,Q18406872:Q558806:writer,insert,wikidata
comic_credits,Q192724:Q615343:writer,insert,wikidata
comic_credits,Q192724:Q3128755:writer,insert,wikidata
comic_credits,Q192724:Q15069840:writer,insert,wikidata
comic_credits,Q192724:Q15069853:writer,insert,wikidata
comic_characters,Q192724:209,insert,wikidata
comic_credits,Q2270826:Q2009797:author,insert,wikidata
comic_credits,Q2270826:Q7153168:author,insert,wikidata
comic_credits,Q2270826:Q630770:author,insert,wikidata
comic_credits,Q2270826:Q2548090:author,insert,wikidata
comic_credits,Q2270826:Q3026563:author,insert,wikidata
comic_credits,Q2270826:Q355652:author,insert,wikidata
comic_credits,Q2270826:Q311607:author,insert,wikidata
comic_credits,Q2270826:Q181900:author,insert,wikidata
comic_credits,Q23010088:Q342636:writer,insert,wikidata
comic_credits,Q23010088:Q6273224:writer,insert,wikidata
comic_credits,Q23010088:Q18519749:writer,insert,wikidata
comic_credits,Q23010088:Q26268901:writer,insert,wikidata
comic_credits,Q23010088:Q5107425:writer,insert,wikidata
comic_credits,Q23010088:Q26268915:writer,insert,wikidata
comic_credits,Q2333872:Q63997763:colorist,insert,wikidata
comic_credits,Q2333872:Q6392527:inker,insert,wikidata
comic_credits,Q2333872:Q3703262:inker,insert,wikidata
comic_credits,Q2333872:Q16769729:inker,insert,wikidata
comic_credits,Q2333872:Q16732020:inker,insert,wikidata
comic_credits,Q2333872:Q6071777:inker,insert,wikidata
comic_credits,Q2333872:Q109379640:letterer,insert,wikidata
comic_credits,Q2333872:Q6392527:penciller,insert,wikidata
comic_credits,Q2333872:Q3703262:penciller,insert,wikidata
comic_credits,Q2333872:Q16769729:penciller,insert,wikidata
comic_credits,Q2333872:Q16732020:penciller,insert,wikidata
comic_credits,Q2333872:Q6071777:penciller,insert,wikidata
comic_credits,Q2333872:Q720012:writer,insert,wikidata
comic_characters,Q2333872:25,insert,wikidata
comic_credits,Q23781129:Q4766862:writer,insert,wikidata
comic_credits,Q23781129:Q51336953:writer,insert,wikidata
comic_credits,Q23781129:Q19665855:writer,insert,wikidata
comic_credits,Q23781129:Q19880918:writer,insert,wikidata
comic_credits,Q23781129:Q3453777:writer,insert,wikidata
comic_characters,Q23781129:244,insert,wikidata
comic_characters,Q23781129:239,insert,wikidata
comic_credits,Q27985819:Q367466:creator,insert,wikidata
comic_credits,Q27985819:Q5107425:creator,insert,wikidata
comic_credits,Q27985819:Q26268915:creator,insert,wikidata
comic_credits,Q27985819:Q181900:creator,insert,wikidata
comic_credits,Q27985819:Q5107425:writer,insert,wikidata
comic_credits,Q27985819:Q26268915:writer,insert,wikidata
comic_credits,Q29098265:Q28912519:colorist,insert,wikidata
comic_credits,Q29098265:Q1365108:cover_artist,insert,wikidata
comic_credits,Q29098265:Q1484216:cover_artist,insert,wikidata
comic_credits,Q29098265:Q981976:editor,insert,wikidata
comic_credits,Q29098265:Q3082626:inker,insert,wikidata
comic_credits,Q29098265:Q28912519:inker,insert,wikidata
comic_credits,Q29098265:Q6227215:letterer,insert,wikidata
comic_credits,Q29098265:Q1372857:penciller,insert,wikidata
comic_credits,Q29098265:Q525314:writer,insert,wikidata
comic_characters,Q29098265:27,insert,wikidata
comic_characters,Q29098265:137,insert,wikidata
comic_characters,Q29098265:67,insert,wikidata
comic_characters,Q29098265:227,insert,wikidata
comic_characters,Q29098265:15,insert,wikidata
comic_characters,Q29098265:178,insert,wikidata
comic_characters,Q29098265:14,insert,wikidata
comic_credits,Q3850391:Q3703087:author,insert,wikidata
comic_credits,Q4020703:Q183352:author,insert,wikidata
comic_credits,Q4047029:Q352292:author,insert,wikidata
comic_credits,Q4598403:Q311607:penciller,insert,wikidata
comic_characters,Q4598403:262,insert,wikidata
comic_credits,Q466611:Q19031:writer,insert,wikidata
comic_credits,Q472166:Q1476318:author,insert,wikidata
comic_credits,Q472166:Q2907736:inker,insert,wikidata
comic_credits,Q472166:Q354513:inker,insert,wikidata
comic_credits,Q472166:Q731726:penciller,insert,wikidata
comic_credits,Q534208:Q51057:author,insert,wikidata
comic_credits,Q534208:Q5572951:colorist,insert,wikidata
comic_credits,Q534208:Q1365108:cover_artist,insert,wikidata
comic_credits,Q534208:Q902536:cover_artist,insert,wikidata
comic_credits,Q534208:Q64138553:cover_artist,insert,wikidata
comic_credits,Q534208:Q51057:editor,insert,wikidata
comic_credits,Q534208:Q902536:inker,insert,wikidata
comic_credits,Q534208:Q112740588:inker,insert,wikidata
comic_credits,Q534208:Q6227215:letterer,insert,wikidata
comic_credits,Q534208:Q902536:penciller,insert,wikidata
comic_characters,Q534208:132,insert,wikidata
comic_characters,Q534208:243,insert,wikidata
comic_characters,Q534208:46,insert,wikidata
comic_characters,Q534208:200,insert,wikidata
comic_characters,Q534208:214,insert,wikidata
comic_characters,Q534208:64,insert,wikidata
comic_characters,Q55391886:27,insert,wikidata
comic_characters,Q55391886:2,insert,wikidata
comic_characters,Q55391886:155,insert,wikidata
comic_characters,Q55391886:33,insert,wikidata
comic_characters,Q55391886:58,insert,wikidata
comic_characters,Q55391886:35,insert,wikidata
comic_characters,Q55391886:25,insert,wikidata
comic_characters,Q55391886:208,insert,wikidata
comic_characters,Q55391886:184,insert,wikidata
comic_characters,Q55391886:37,insert,wikidata
comic_characters,Q55391886:38,insert,wikidata
comic_characters,Q55391886:190,insert,wikidata
comic_credits,Q55405369:Q27061530:writer,insert,wikidata
comic_credits,Q55405369:Q27061532:writer,insert,wikidata
comic_credits,Q6778190:Q633841:author,insert,wikidata
comic_credits,Q6917754:Q1837116:author,insert,wikidata
comic_credits,Q734058:Q7331633:letterer,insert,wikidata
comic_credits,Q782363:Q2009797:author,insert,wikidata
comic_credits,Q7880188:Q720012:author,insert,wikidata
comic_credits,Q7920166:Q352292:author,insert,wikidata
comic_credits,Q7920166:Q6762888:colorist,insert,wikidata
comic_credits,Q7920169:Q5920281:author,insert,wikidata
comic_characters,Q836822:208,insert,wikidata
comic_credits,Q944598:Q181900:writer,insert,wikidata
comic_characters,Q944598:27,insert,wikidata
work_source_comics,sm:1:127,insert,wikidata
work_source_comics,sm:5:127,insert,wikidata
work_source_comics,sm:6:195,insert,derived
work_source_comics,sm:6:196,insert,derived
work_source_comics,sm:7:128,insert,wikidata
work_source_comics,sm:8:112,insert,wikidata
work_source_comics,sm:8:113,insert,wikidata
work_source_comics,sm:8:114,insert,wikidata
work_source_comics,sm:9:86,insert,wikidata
work_source_comics,sm:11:159,insert,derived
work_source_comics,sm:12:87,insert,wikidata
work_source_comics,sm:13:112,insert,wikidata
work_source_comics,sm:14:127,insert,wikidata
work_source_comics,sm:15:62,insert,wikidata
work_source_comics,sm:16:89,insert,wikidata
work_source_comics,sm:17:92,insert,wikidata
work_source_comics,sm:18:195,insert,derived
work_source_comics,sm:18:196,insert,derived
work_source_comics,sm:19:116,insert,wikidata
work_source_comics,sm:20:195,insert,derived
work_source_comics,sm:20:196,insert,derived
work_source_comics,sm:22:62,insert,wikidata
work_source_comics,sm:23:85,insert,wikidata
work_source_comics,sm:24:126,insert,wikidata
work_source_comics,sm:27:181,insert,derived
work_source_comics,sm:28:59,insert,wikidata
work_source_comics,sm:30:170,insert,derived
work_source_comics,sm:33:128,insert,wikidata
work_source_comics,sm:34:257,insert,derived
work_source_comics,sm:35:96,insert,wikidata
work_source_comics,sm:38:236,insert,derived
work_source_comics,sm:41:181,insert,derived
work_source_comics,sm:43:59,insert,wikidata
work_source_comics,sm:44:256,insert,derived
work_source_comics,sm:49:163,insert,derived
work_source_comics,sm:50:76,insert,wikidata
work_source_comics,sm:51:68,insert,wikidata
work_source_comics,sm:52:159,insert,derived
work_source_comics,sm:53:159,insert,derived
work_source_comics,sm:54:185,insert,derived
work_source_comics,sm:56:211,insert,derived
work_source_comics,sm:56:212,insert,derived
work_source_comics,sm:56:213,insert,derived
work_source_comics,sm:56:214,insert,derived
work_source_comics,sm:56:215,insert,derived
work_source_comics,sm:56:216,insert,derived
work_source_comics,sm:56:217,insert,derived
work_source_comics,sm:56:218,insert,derived
work_source_comics,sm:56:219,insert,derived
work_source_comics,sm:56:220,insert,derived
work_source_comics,sm:56:221,insert,derived
work_source_comics,sm:56:222,insert,derived
work_source_comics,sm:56:223,insert,derived
work_source_comics,sm:56:224,insert,derived
work_source_comics,sm:56:225,insert,derived
work_source_comics,sm:56:226,insert,derived
work_source_comics,sm:56:227,insert,derived
work_source_comics,sm:56:228,insert,derived
work_source_comics,sm:57:211,insert,derived
work_source_comics,sm:57:212,insert,derived
work_source_comics,sm:57:213,insert,derived
work_source_comics,sm:57:214,insert,derived
work_source_comics,sm:57:215,insert,derived
work_source_comics,sm:57:216,insert,derived
work_source_comics,sm:57:217,insert,derived
work_source_comics,sm:57:218,insert,derived
