entity_type,entity_id,source,identifier,url
character,10,fandom_article,marvel:Otto_Octavius_(Earth-616),
character,10,freebase,/m/01ttxw,
character,10,wikidata,Q578094,https://www.wikidata.org/wiki/Q578094
character,100,comic_vine,4005-151182,https://comicvine.gamespot.com/4005-151182/
character,100,wikidata,Q57395910,https://www.wikidata.org/wiki/Q57395910
character,101,comic_vine,4005-108612,https://comicvine.gamespot.com/4005-108612/
character,101,fandom_article,marvel:SP//dr,
character,101,wikidata,Q59483750,https://www.wikidata.org/wiki/Q59483750
character,104,comic_vine,4005-41881,https://comicvine.gamespot.com/4005-41881/
character,104,fandom_article,marvel:Juan-Carlos_Sanchez_(Earth-616),
character,104,wikidata,Q111729691,https://www.wikidata.org/wiki/Q111729691
character,107,comic_vine,4005-17615,https://comicvine.gamespot.com/4005-17615/
character,107,freebase,/m/062cbc,
character,107,wikidata,Q923391,https://www.wikidata.org/wiki/Q923391
character,108,comic_vine,4005-80299,https://comicvine.gamespot.com/4005-80299/
character,108,fandom_article,marvel:Farley_Stillwell_(Earth-616),
character,108,freebase,/m/04zyqkd,
character,108,wikidata,Q5435440,https://www.wikidata.org/wiki/Q5435440
character,109,comic_vine,4005-2101,https://comicvine.gamespot.com/4005-2101/
character,109,fandom_article,marvel:Angelica_Jones_(Earth-616),
character,109,freebase,/m/0btlz,
character,109,wikidata,Q578279,https://www.wikidata.org/wiki/Q578279
character,11,britannica,topic/Dr-Strange,
character,11,comic_vine,4005-1456,https://comicvine.gamespot.com/4005-1456/
character,11,commons_category,Doctor Strange,https://commons.wikimedia.org/wiki/Category:Doctor Strange
character,11,fandom_article,marvel:Stephen_Strange_(Earth-616),
character,11,freebase,/m/0139tx,
character,11,tv_tropes,Franchise/DoctorStrange,
character,11,wikidata,Q907767,https://www.wikidata.org/wiki/Q907767
character,110,comic_vine,4005-1489,https://comicvine.gamespot.com/4005-1489/
character,110,fandom_article,marvel:Eugene_Thompson_(Earth-616),
character,110,freebase,/m/030t_m,
character,110,wikidata,Q552000,https://www.wikidata.org/wiki/Q552000
character,111,comic_vine,4005-2149,https://comicvine.gamespot.com/4005-2149/
character,111,commons_category,Cosplay of Galactus,https://commons.wikimedia.org/wiki/Category:Cosplay of Galactus
character,111,fandom_article,marvel:Galan_(Earth-616),
character,111,freebase,/m/03ff9,
character,111,wikidata,Q1429836,https://www.wikidata.org/wiki/Q1429836
character,112,comic_vine,4005-1499,https://comicvine.gamespot.com/4005-1499/
character,112,commons_category,Gambit (comics),https://commons.wikimedia.org/wiki/Category:Gambit (comics)
character,112,fandom_article,marvel:Remy_LeBeau_(Earth-616),
character,112,freebase,/m/01htk9,
character,112,wikidata,Q2639150,https://www.wikidata.org/wiki/Q2639150
character,115,comic_vine,4005-2479,https://comicvine.gamespot.com/4005-2479/
character,115,fandom_article,marvel:George_Stacy_(Earth-616),
character,115,freebase,/m/06ztwhx,
character,115,wikidata,Q7879740,https://www.wikidata.org/wiki/Q7879740
character,116,comic_vine,4005-6108,https://comicvine.gamespot.com/4005-6108/
character,116,freebase,/m/027h42y,
character,116,wikidata,Q836748,https://www.wikidata.org/wiki/Q836748
character,117,comic_vine,4005-58812,https://comicvine.gamespot.com/4005-58812/
character,117,fandom_article,marvel:Norman_Osborn_(Earth-616),
character,117,freebase,/m/012645,
character,117,wikidata,Q17090877,https://www.wikidata.org/wiki/Q17090877
character,119,comic_vine,4005-6816,https://comicvine.gamespot.com/4005-6816/
character,119,fandom_article,marvel:Paul_Duval_(Earth-616),
character,119,freebase,/m/07yzvh,
character,119,wikidata,Q287489,https://www.wikidata.org/wiki/Q287489
character,12,comic_vine,4005-1486,https://comicvine.gamespot.com/4005-1486/
character,12,commons_category,Venom (character),https://commons.wikimedia.org/wiki/Category:Venom (character)
character,12,freebase,/m/026f6fx,
character,12,wikidata,Q1621261,https://www.wikidata.org/wiki/Q1621261
character,122,comic_vine,4005-6817,https://comicvine.gamespot.com/4005-6817/
character,122,freebase,/m/03d2wt,
character,122,wikidata,Q2719607,https://www.wikidata.org/wiki/Q2719607
character,123,comic_vine,4005-4262,https://comicvine.gamespot.com/4005-4262/
character,123,freebase,/m/0cnfsp,
character,123,wikidata,Q1319498,https://www.wikidata.org/wiki/Q1319498
character,124,comic_vine,4005-1486,https://comicvine.gamespot.com/4005-1486/
character,124,commons_category,Venom (character),https://commons.wikimedia.org/wiki/Category:Venom (character)
character,124,freebase,/m/026f6fx,
character,124,wikidata,Q1621261,https://www.wikidata.org/wiki/Q1621261
character,125,britannica,topic/Hawkeye,
character,125,comic_vine,4005-1475,https://comicvine.gamespot.com/4005-1475/
character,125,commons_category,Hawkeye (comics),https://commons.wikimedia.org/wiki/Category:Hawkeye (comics)
character,125,freebase,/m/034qd2,
character,125,wikidata,Q19095,https://www.wikidata.org/wiki/Q19095
character,126,comic_vine,4005-13346,https://comicvine.gamespot.com/4005-13346/
character,126,fandom_article,marvel:Herbert_Wyndham_(Earth-616),
character,126,freebase,/m/03434h,
character,126,wikidata,Q2568013,https://www.wikidata.org/wiki/Q2568013
character,127,comic_vine,4005-26374,https://comicvine.gamespot.com/4005-26374/
character,127,fandom_article,marvel:Jason_Macendale_Jr._(Earth-616),
character,127,freebase,/m/03by27g,
character,127,wikidata,Q6163022,https://www.wikidata.org/wiki/Q6163022
character,128,comic_vine,4005-6803,https://comicvine.gamespot.com/4005-6803/
character,128,fandom_article,disney:Howard_the_Duck,
character,128,freebase,/m/02ch7k,
character,128,wikidata,Q2708105,https://www.wikidata.org/wiki/Q2708105
character,129,britannica,topic/Human-Torch,
character,129,comic_vine,4005-2120,https://comicvine.gamespot.com/4005-2120/
character,129,fandom_article,marvel:Jonathan_Storm_(Earth-616),
character,129,freebase,/m/01j66t,
character,129,wikidata,Q584585,https://www.wikidata.org/wiki/Q584585
character,13,comic_vine,4005-3228,https://comicvine.gamespot.com/4005-3228/
character,13,commons_category,Electro,https://commons.wikimedia.org/wiki/Category:Electro
character,13,fandom_article,marvel:Maxwell_Dillon_(Earth-616),
character,13,freebase,/m/01n470,
character,13,wikidata,Q2297886,https://www.wikidata.org/wiki/Q2297886
character,131,comic_vine,4005-4457,https://comicvine.gamespot.com/4005-4457/
character,131,fandom_article,marvel:Morris_Bench_(Earth-616),
character,131,freebase,/m/01x0ww,
character,131,wikidata,Q1990090,https://www.wikidata.org/wiki/Q1990090
character,132,comic_vine,4005-1464,https://comicvine.gamespot.com/4005-1464/
character,132,commons_category,Iceman (comics),https://commons.wikimedia.org/wiki/Category:Iceman (comics)
character,132,fandom_article,marvel:Robert_Drake_(Earth-616),
character,132,freebase,/m/03zw5,
character,132,wikidata,Q838088,https://www.wikidata.org/wiki/Q838088
character,135,britannica,topic/Iron-Fist,
character,135,comic_vine,4005-1492,https://comicvine.gamespot.com/4005-1492/
character,135,commons_category,Iron Fist (comics),https://commons.wikimedia.org/wiki/Category:Iron Fist (comics)
character,135,fandom_article,marvel:Daniel_Rand_(Earth-616),
character,135,freebase,/m/02rj2p,
character,135,wikidata,Q1194243,https://www.wikidata.org/wiki/Q1194243
character,136,britannica,topic/Iron-Man-comic-book-character,
character,136,comic_vine,4005-1455,https://comicvine.gamespot.com/4005-1455/
character,136,commons_category,Iron Man,https://commons.wikimedia.org/wiki/Category:Iron Man
character,136,fandom_article,marvel:Anthony_Stark_(Earth-616),
character,136,freebase,/m/0hnws,
character,136,tv_tropes,Franchise/IronMan,
character,136,wikidata,Q180704,https://www.wikidata.org/wiki/Q180704
character,137,comic_vine,4005-1487,https://comicvine.gamespot.com/4005-1487/
character,137,commons_category,J. Jonah Jameson,https://commons.wikimedia.org/wiki/Category:J. Jonah Jameson
character,137,fandom_article,marvel:John_Jonah_Jameson_(Earth-616),
character,137,freebase,/m/011lmc,
character,137,wikidata,Q1992523,https://www.wikidata.org/wiki/Q1992523
character,138,comic_vine,4005-26374,https://comicvine.gamespot.com/4005-26374/
character,138,fandom_article,marvel:Jason_Macendale_Jr._(Earth-616),
character,138,freebase,/m/03by27g,
character,138,wikidata,Q6163022,https://www.wikidata.org/wiki/Q6163022
character,139,comic_vine,4005-6286,https://comicvine.gamespot.com/4005-6286/
character,139,fandom_article,es.doblaje:Ben_Reilly,
character,139,freebase,/m/02jftv,
character,139,wikidata,Q2343504,https://www.wikidata.org/wiki/Q2343504
character,14,comic_vine,4005-1525,https://comicvine.gamespot.com/4005-1525/
character,14,commons_category,Punisher,https://commons.wikimedia.org/wiki/Category:Punisher
character,14,freebase,/m/01t8z1,
character,14,wikidata,Q729150,https://www.wikidata.org/wiki/Q729150
character,140,comic_vine,4005-4825,https://comicvine.gamespot.com/4005-4825/
character,140,commons_category,Shocker (character),https://commons.wikimedia.org/wiki/Category:Shocker (character)
character,140,fandom_article,marvel:Herman_Schultz_(Earth-616),
character,140,freebase,/m/01x05q,
character,140,wikidata,Q2015743,https://www.wikidata.org/wiki/Q2015743
character,142,freebase,/m/0_1jgsh,
character,142,wikidata,Q16203548,https://www.wikidata.org/wiki/Q16203548
character,144,fandom_article,marvel:Jefferson_Davis_(Earth-1610),
character,144,wikidata,Q115534083,https://www.wikidata.org/wiki/Q115534083
character,145,fandom_article,marvel:Jefferson_Davis_(Earth-1610),
character,145,wikidata,Q115534083,https://www.wikidata.org/wiki/Q115534083
character,146,comic_vine,4005-1449,https://comicvine.gamespot.com/4005-1449/
character,146,commons_category,She-Hulk,https://commons.wikimedia.org/wiki/Category:She-Hulk
character,146,freebase,/m/03t6vv,
character,146,wikidata,Q677627,https://www.wikidata.org/wiki/Q677627
character,149,commons_category,Spider-Gwen,https://commons.wikimedia.org/wiki/Category:Spider-Gwen
character,149,fandom_article,marvel:Gwendolyn_Stacy_(Earth-65),
character,149,wikidata,Q20979395,https://www.wikidata.org/wiki/Q20979395
character,15,comic_vine,4005-2478,https://comicvine.gamespot.com/4005-2478/
character,15,fandom_article,marvel:Harold_Osborn_(Earth-616),
character,15,freebase,/m/025xc3,
character,15,wikidata,Q1779361,https://www.wikidata.org/wiki/Q1779361
character,150,comic_vine,4005-4456,https://comicvine.gamespot.com/4005-4456/
character,150,fandom_article,marvel:John_Jonah_Jameson_III_(Earth-616),
character,150,freebase,/m/057r94,
character,150,wikidata,Q2423326,https://www.wikidata.org/wiki/Q2423326
character,151,comic_vine,4005-16197,https://comicvine.gamespot.com/4005-16197/
character,151,fandom_article,marvel:Julia_Carpenter_(Earth-616),
character,151,freebase,/m/08091r,
character,151,wikidata,Q2276597,https://www.wikidata.org/wiki/Q2276597
character,153,fandom_article,marvelcinematicuniverse:Julius_Dell,
character,153,wikidata,Q66198297,https://www.wikidata.org/wiki/Q66198297
character,155,comic_vine,4005-8667,https://comicvine.gamespot.com/4005-8667/
character,155,freebase,/m/054thp,
character,155,wikidata,Q2000166,https://www.wikidata.org/wiki/Q2000166
character,156,comic_vine,4005-21561,https://comicvine.gamespot.com/4005-21561/
character,156,commons_category,Carol Danvers,https://commons.wikimedia.org/wiki/Category:Carol Danvers
character,156,freebase,/m/03xscn,
character,156,wikidata,Q726756,https://www.wikidata.org/wiki/Q726756
character,157,comic_vine,4005-2264,https://comicvine.gamespot.com/4005-2264/
character,157,fandom_article,marvel:Nathaniel_Richards_(Kang)_(Earth-6311),
character,157,freebase,/m/022_9h,
character,157,wikidata,Q1982051,https://www.wikidata.org/wiki/Q1982051
character,16,comic_vine,4005-1480,https://comicvine.gamespot.com/4005-1480/
character,16,commons_category,Cosplay of Gwen Stacy,https://commons.wikimedia.org/wiki/Category:Cosplay of Gwen Stacy
character,16,fandom_article,marvel:Gwendolyne_Stacy_(Earth-616),
character,16,freebase,/m/0127rw,
character,16,wikidata,Q945817,https://www.wikidata.org/wiki/Q945817
character,160,comic_vine,4005-149552,https://comicvine.gamespot.com/4005-149552/
character,160,fandom_article,marvel:Knull_(Earth-616),
character,160,wikidata,Q85774745,https://www.wikidata.org/wiki/Q85774745
character,161,fandom_article,marvel:Lasher_(Symbiote)_(Earth-616),
character,161,freebase,/m/09x9y3,
character,161,wikidata,Q2578146,https://www.wikidata.org/wiki/Q2578146
character,163,comic_vine,4005-15408,https://comicvine.gamespot.com/4005-15408/
character,163,fandom_article,marvel:Elizabeth_Allan_(Earth-616),
character,163,freebase,/m/0468zl,
character,163,wikidata,Q1132203,https://www.wikidata.org/wiki/Q1132203
character,164,comic_vine,4005-4324,https://comicvine.gamespot.com/4005-4324/
character,164,commons_category,Loki (Marvel Comics),https://commons.wikimedia.org/wiki/Category:Loki (Marvel Comics)
character,164,fandom_article,marvel:Loki_Laufeyson_(Earth-616),
character,164,freebase,/m/05pnb1,
character,164,wikidata,Q1147326,https://www.wikidata.org/wiki/Q1147326
character,166,britannica,topic/Luke-Cage,
character,166,comic_vine,4005-1450,https://comicvine.gamespot.com/4005-1450/
character,166,commons_category,Luke Cage and his cast,https://commons.wikimedia.org/wiki/Category:Luke Cage and his cast
character,166,fandom_article,marvel:Luke_Cage_(Earth-616),
character,166,freebase,/m/029n63,
character,166,wikidata,Q2267760,https://www.wikidata.org/wiki/Q2267760
character,167,freebase,/m/02qk1mf,
character,167,wikidata,Q6701876,https://www.wikidata.org/wiki/Q6701876
character,169,freebase,/m/0g_lrq,
character,169,wikidata,Q6723503,https://www.wikidata.org/wiki/Q6723503
character,17,comic_vine,4005-2478,https://comicvine.gamespot.com/4005-2478/
character,17,fandom_article,marvel:Harold_Osborn_(Earth-616),
character,17,freebase,/m/025xc3,
character,17,wikidata,Q1779361,https://www.wikidata.org/wiki/Q1779361
character,171,comic_vine,4005-1441,https://comicvine.gamespot.com/4005-1441/
character,171,commons_category,Magneto (comics),https://commons.wikimedia.org/wiki/Category:Magneto (comics)
character,171,fandom_article,marvel:Max_Eisenhardt_(Earth-616),
character,171,freebase,/m/01_kmm,
character,171,wikidata,Q840291,https://www.wikidata.org/wiki/Q840291
character,172,fandom_article,marvel:Margo_Kess_(Earth-22191),
character,172,wikidata,Q119020176,https://www.wikidata.org/wiki/Q119020176
character,174,comic_vine,4005-40824,https://comicvine.gamespot.com/4005-40824/
character,174,fandom_article,disney:Maria_Hill,
character,174,freebase,/m/0cq261,
character,174,wikidata,Q1319784,https://www.wikidata.org/wiki/Q1319784
character,175,comic_vine,4005-49969,https://comicvine.gamespot.com/4005-49969/
character,175,commons_category,Mister Negative,https://commons.wikimedia.org/wiki/Category:Mister Negative
character,175,fandom_article,marvel:Mister_Negative_(Earth-616),
character,175,freebase,/m/03m6w12,
character,175,wikidata,Q3316968,https://www.wikidata.org/wiki/Q3316968
character,178,comic_vine,4005-13380,https://comicvine.gamespot.com/4005-13380/
character,178,commons_category,Mary Jane Watson,https://commons.wikimedia.org/wiki/Category:Mary Jane Watson
character,178,fandom_article,marvel:Mary_Jane_Watson_(Earth-616),
character,178,freebase,/m/01ppxz,
character,178,wikidata,Q27810,https://www.wikidata.org/wiki/Q27810
character,179,comic_vine,4005-13380,https://comicvine.gamespot.com/4005-13380/
character,179,commons_category,Mary Jane Watson,https://commons.wikimedia.org/wiki/Category:Mary Jane Watson
character,179,fandom_article,marvel:Mary_Jane_Watson_(Earth-616),
character,179,freebase,/m/01ppxz,
character,179,wikidata,Q27810,https://www.wikidata.org/wiki/Q27810
character,18,britannica,topic/Incredible-Hulk,
character,18,comic_vine,4005-2267,https://comicvine.gamespot.com/4005-2267/
character,18,commons_category,Hulk,https://commons.wikimedia.org/wiki/Category:Hulk
character,18,fandom_article,marvel:Bruce_Banner_(Earth-616),
character,18,freebase,/m/07rgn,
character,18,wikidata,Q188760,https://www.wikidata.org/wiki/Q188760
character,181,comic_vine,4005-15262,https://comicvine.gamespot.com/4005-15262/
character,181,fandom_article,marvel:Mary_Fitzpatrick_(Earth-616),
character,181,wikidata,Q102268990,https://www.wikidata.org/wiki/Q102268990
character,182,comic_vine,4005-41988,https://comicvine.gamespot.com/4005-41988/
character,182,freebase,/m/08092f,
character,182,wikidata,Q2095786,https://www.wikidata.org/wiki/Q2095786
character,183,comic_vine,4005-31354,https://comicvine.gamespot.com/4005-31354/
character,183,fandom_article,marvel:Mendel_Stromm_(Earth-616),
character,183,freebase,/m/0frt35,
character,183,wikidata,Q2585537,https://www.wikidata.org/wiki/Q2585537
character,184,comic_vine,4005-40524,https://comicvine.gamespot.com/4005-40524/
character,184,commons_category,Spider-Man 2099,https://commons.wikimedia.org/wiki/Category:Spider-Man 2099
character,184,freebase,/m/062f9y,
character,184,wikidata,Q2092660,https://www.wikidata.org/wiki/Q2092660
character,186,britannica,topic/Spider-Man-comic-book-character,
character,186,comic_vine,4005-1443,https://comicvine.gamespot.com/4005-1443/
character,186,commons_category,Spider-Man,https://commons.wikimedia.org/wiki/Category:Spider-Man
character,186,fandom_article,ru.marvel:Питер_Паркер_(616),
character,186,freebase,/m/06ys2,
